Source,Target,Type,Id,Label,timeset,Weight
13468,13783,Undirected,747,,,8
13468,13665,Undirected,748,,,3
13468,13693,Undirected,749,,,2
13468,13848,Undirected,750,,,12
13468,13476,Undirected,751,,,2
13468,13854,Undirected,752,,,7
13468,13637,Undirected,753,,,4
13468,13642,Undirected,754,,,4
13468,13723,Undirected,755,,,2
13468,13933,Undirected,756,,,5
13468,13955,Undirected,757,,,6
13468,13737,Undirected,758,,,1
13468,13964,Undirected,759,,,10
13468,13978,Undirected,760,,,2
13468,13979,Undirected,761,,,2
13468,13980,Undirected,762,,,4
13468,13995,Undirected,763,,,7
13468,13996,Undirected,764,,,2
13468,13998,Undirected,765,,,7
13468,14112,Undirected,766,,,7
13468,14212,Undirected,767,,,4
13468,14213,Undirected,768,,,2
13468,14239,Undirected,769,,,5
13468,14165,Undirected,770,,,4
13468,14166,Undirected,771,,,3
13468,14264,Undirected,772,,,8
13468,14316,Undirected,773,,,5
13468,14317,Undirected,774,,,2
13468,14318,Undirected,775,,,1
13468,14320,Undirected,776,,,17
13468,13527,Undirected,777,,,1
13468,13554,Undirected,778,,,1
13468,13555,Undirected,779,,,3
13468,14335,Undirected,780,,,9
13468,14385,Undirected,781,,,9
13468,14393,Undirected,782,,,4
13468,14394,Undirected,783,,,2
13468,14421,Undirected,784,,,11
13468,13799,Undirected,785,,,1
13468,14250,Undirected,786,,,2
13468,14422,Undirected,787,,,6
13468,14426,Undirected,788,,,6
13468,13533,Undirected,789,,,1
13468,13532,Undirected,790,,,1
13468,14427,Undirected,791,,,2
13468,14428,Undirected,792,,,3
13468,14447,Undirected,793,,,4
13468,14455,Undirected,794,,,9
13468,13726,Undirected,795,,,2
13468,14456,Undirected,796,,,12
13468,14461,Undirected,797,,,6
13468,14507,Undirected,798,,,5
13468,14508,Undirected,799,,,1
13468,14569,Undirected,800,,,3
13468,14694,Undirected,801,,,8
13468,13671,Undirected,802,,,1
13468,14325,Undirected,803,,,1
13468,13749,Undirected,804,,,1
13468,14810,Undirected,805,,,6
13468,14812,Undirected,806,,,6
13468,14964,Undirected,807,,,8
13469,13470,Undirected,808,,,3
13469,13636,Undirected,809,,,2
13469,13637,Undirected,810,,,5
13469,13638,Undirected,811,,,1
13469,13750,Undirected,812,,,3
13469,13751,Undirected,813,,,4
