Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,eigencentrality,clustering,triangles
16937,16937,,{'scopus_id': 56316057400},"{'full_name': 'Li, Renpu'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,7,0.219995,0.233559,0,0.000426,0,1,0.006749,1,1
16938,16938,,{'scopus_id': 55209852300},"{'full_name': 'Mincarelli, D.'}",{'department': nan},{'country': 'France'},{'university': 'Non-A Project at INRIA - LNE'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},5,21,7,0.23518,0.253764,0,0.000672,0,4,0.023846,1,10
16939,16939,,{'scopus_id': 56313382900},"{'full_name': 'Kononov, Vladislav'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,43,6,0.26283,0.288679,4263.755071,0.001548,0,4,0.052709,0.269231,21
16941,16941,,{'scopus_id': 16644442000},"{'full_name': 'Tsarev, Fedor'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,16,7,0.211197,0.222598,0,0.000484,0,35,0.009296,1,3
16943,16943,,{'scopus_id': 56609171800},"{'full_name': 'Iken, H.'}",{'department': nan},{'country': 'Germany'},{'university': 'Fachhochschule Aachen'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},9,45,7,0.234983,0.253511,0,0.000959,0,29,0.044841,1,36
16944,16944,,{'scopus_id': 8351489500},"{'full_name': 'Rolka, D.'}",{'department': nan},{'country': 'Germany'},{'university': 'Fachhochschule Aachen'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},9,32,7,0.234983,0.253511,0,0.000959,0,29,0.044841,1,36
16945,16945,,{'scopus_id': 7006423416},"{'full_name': 'Schöning, M.'}",{'department': nan},{'country': 'Germany'},{'university': 'Fachhochschule Aachen'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},9,32,7,0.234983,0.253511,0,0.000959,0,29,0.044841,1,36
16948,16948,,{'scopus_id': 8445362500},"{'full_name': 'Javaherian, Hossein'}",{'department': nan},{'country': 'United States'},{'university': 'General Motors'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},11,25,6,0.252767,0.278087,1949.431168,0.001163,0,29,0.057106,0.672727,37
16949,16949,,{'scopus_id': 57214034535},"{'full_name': 'Tonkopii, V. D.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St. Petersburg Federal Research Center of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,45,7,0.232782,0.25075,0,0.000788,0,29,0.03529,1,21
16950,16950,,{'scopus_id': 56769732800},"{'full_name': 'Sholokhov, Alexey'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},12,52,6,0.261125,0.285976,1932.721908,0.001263,0,29,0.064844,0.378788,25
16951,16951,,{'scopus_id': 7003809368},"{'full_name': 'Karmanenko, Sergey'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,40,7,0.224138,0.241417,0,0.001046,0,30,0.036723,1,45
16952,16952,,{'scopus_id': 7402499148},"{'full_name': 'Semenov, Alexander'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,40,7,0.224138,0.241417,0,0.001046,0,30,0.036723,1,45
16953,16953,,{'scopus_id': 6701449269},"{'full_name': 'Dedyk, Antonina'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,40,7,0.224138,0.241417,0,0.001046,0,30,0.036723,1,45
16954,16954,,{'scopus_id': 57200069444},"{'full_name': 'Es’kov, Andrey'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,40,7,0.224138,0.241417,0,0.001046,0,30,0.036723,1,45
16955,16955,,{'scopus_id': 57198676302},"{'full_name': 'Ivanov, Alexey'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,40,7,0.224138,0.241417,0,0.001046,0,30,0.036723,1,45
16956,16956,,{'scopus_id': 36670852000},"{'full_name': 'Beliavskiy, Pavel'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,40,7,0.224138,0.241417,0,0.001046,0,30,0.036723,1,45
16957,16957,,{'scopus_id': 57536000500},"{'full_name': 'Pavlova, Yulia'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,40,7,0.224138,0.241417,0,0.001046,0,30,0.036723,1,45
16958,16958,,{'scopus_id': 7202983864},"{'full_name': 'Nikitin, Andrey'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,40,7,0.224138,0.241417,0,0.001046,0,30,0.036723,1,45
16959,16959,,{'scopus_id': 8275568000},"{'full_name': 'Pakhomov, Oleg'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,72,7,0.224138,0.241417,0,0.001046,0,30,0.036723,1,45
16960,16960,,{'scopus_id': 7006576858},"{'full_name': 'Fridman, Emilia'}",{'department': nan},{'country': 'Israel'},{'university': 'Tel Aviv University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Israel'},{'itmo_depart_and_others': 'Israel'},5,33,6,0.243656,0.261617,0,0.000648,0,4,0.028783,1,10
16961,16961,,{'scopus_id': 57028556700},"{'full_name': 'Kozachenko, A. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,48,6,0.283462,0.311026,2656.595493,0.001114,0,4,0.14588,0.454545,25
16962,16962,,{'scopus_id': 56267353600},"{'full_name': 'Gimaldinov, D. Y.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,35,6,0.285184,0.311617,693.815075,0.000786,0,4,0.147894,0.642857,18
16963,16963,,{'scopus_id': 7003399725},"{'full_name': 'Gurov, Igor P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,29,7,0.257073,0.279639,4132.222732,0.001447,0,27,0.028375,0.277778,10
16964,16964,,{'scopus_id': 16643978200},"{'full_name': 'Ronzhin, Andrey'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St. Petersburg Federal Research Center of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},13,40,7,0.258173,0.284714,4819.64205,0.001621,0,3,0.050338,0.205128,16
16966,16966,,{'scopus_id': 6602094628},"{'full_name': 'Chelpanov, I. B.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'JSC'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},2,8,7,0.208282,0.220944,0,0.000456,0,0,0.006294,1,1
16967,16967,,{'scopus_id': 57050766000},"{'full_name': 'Shapoval, E. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,9,7,0.216057,0.229932,138.897544,0.00055,0,18,0.007298,0.666667,2
16968,16968,,{'scopus_id': 56224046800},"{'full_name': 'Abramova, A. N.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Togliatti State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,31,7,0.23736,0.259614,867.680851,0.001112,0,31,0.042763,0.611111,22
16969,16969,,{'scopus_id': 56346880000},"{'full_name': 'Dorogov, M. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Togliatti State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,28,7,0.234657,0.255827,0,0.000807,0,31,0.040918,1,21
16970,16970,,{'scopus_id': 6701826340},"{'full_name': 'Kink, I.'}",{'department': nan},{'country': 'Estonia'},{'university': 'Tartu Ülikool'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Estonia'},{'itmo_depart_and_others': 'Estonia'},7,39,7,0.234657,0.255827,0,0.000807,0,31,0.040918,1,21
16971,16971,,{'scopus_id': 6602539633},"{'full_name': 'Vikarchuk, A. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Togliatti State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,55,7,0.234657,0.255827,0,0.000807,0,31,0.040918,1,21
16972,16972,,{'scopus_id': 56217613800},"{'full_name': 'Zakharchuk, Artem V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,29,7,0.24033,0.26144,337.599852,0.001107,0,4,0.03832,0.5,18
16973,16973,,{'scopus_id': 56218370000},"{'full_name': 'Liao, Jiaqi'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,16,8,0.212472,0.230506,0,0.000693,0,4,0.021094,1,10
16974,16974,,{'scopus_id': 57197019872},"{'full_name': 'Ivanov, Sergey V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,16,8,0.212472,0.230506,0,0.000693,0,4,0.021094,1,10
16975,16975,,{'scopus_id': 56217994100},"{'full_name': 'Bilyatdinova, Anna'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,33,7,0.241912,0.264813,394.246356,0.001078,0,4,0.043251,0.611111,22
16977,16977,,{'scopus_id': 24730193500},"{'full_name': 'Abramson, David'}",{'department': nan},{'country': 'Australia'},{'university': 'The University of Queensland'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},6,17,7,0.230685,0.247729,2.747412,0.000768,0,4,0.025201,0.8,12
