Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,clustering,triangles
11628,11628,,{'scopus_id': 7003307102},"{'full_name': 'Skryabin, D. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},20,73,7,0.259538,0.281917,13329.443186,0.000769,0,4,0.426316,81
11645,11645,,{'scopus_id': 7006136369},"{'full_name': 'Puchkova, Ludmila V.'}",{'department': '[236] кафедра современных функциональных материалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ведущий инженер'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[236] кафедра современных функциональных материалов'},18,53,7,0.260097,0.281084,8165.250742,0.000786,0,14,0.418301,64
11704,11704,,{'scopus_id': 7006256767},"{'full_name': 'Pozina, G.'}",{'department': nan},{'country': 'Sweden'},{'university': 'Linköpings Universitet'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Sweden'},{'itmo_depart_and_others': 'Sweden'},25,105,7,0.260518,0.284785,5414.177646,0.000942,0,27,0.4,120
11725,11725,,{'scopus_id': 15049790900},"{'full_name': 'Shtrom, I. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},20,65,7,0.270702,0.2957,3298.176136,0.000704,0,15,0.421053,80
11728,11728,,{'scopus_id': 7004100040},"{'full_name': 'Soshnikov, I. P.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},14,63,7,0.249903,0.268447,492.193702,0.000534,0,15,0.637363,58
11732,11732,,{'scopus_id': 56102064900},"{'full_name': 'Omelyanovich, M. M.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},19,93,6,0.287628,0.31256,1682.477414,0.000577,0,0,0.584795,100
11740,11740,,{'scopus_id': 7005325952},"{'full_name': 'Denisov, D. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Connector Optics LLC'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},33,126,7,0.281305,0.3104,8372.219081,0.000955,0,3,0.373106,197
11744,11744,,{'scopus_id': 7004115827},"{'full_name': 'Sokolovskii, G. S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},25,143,7,0.261966,0.28829,389.435497,0.000706,0,3,0.68,204
11769,11769,,{'scopus_id': 37098867700},"{'full_name': 'Gu, Qing'}",{'department': nan},{'country': 'United States'},{'university': ' Technology (MISIS)'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,122,7,0.271386,0.29508,348.279022,0.000537,0,0,0.695906,119
11780,11780,,{'scopus_id': 7004011042},"{'full_name': 'Golubok, A. O.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,43,7,0.273151,0.295111,607.366756,0.000405,0,15,0.6,27
11781,11781,,{'scopus_id': 57035153200},"{'full_name': 'Lukashenko, S. Y.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,61,7,0.285335,0.309206,1321.253666,0.000494,0,15,0.417582,38
11802,11802,,{'scopus_id': 55429352600},"{'full_name': 'Egorov, V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},23,72,7,0.256949,0.278723,17183.282637,0.000985,0,35,0.379447,96
11807,11807,,{'scopus_id': 7003462348},"{'full_name': 'Rafailov, E. U.'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'Aston University'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},16,59,6,0.288229,0.313259,5764.43209,0.000588,0,39,0.458333,55
11809,11809,,{'scopus_id': 57217527867},"{'full_name': 'Kukushkin, S. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},23,86,7,0.265933,0.290279,3528.748996,0.000796,0,15,0.43083,109
11818,11818,,{'scopus_id': 8226796400},"{'full_name': 'Usikova, A. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},25,148,7,0.26652,0.292722,455.402348,0.000694,0,3,0.696667,209
11830,11830,,{'scopus_id': 56366230300},"{'full_name': 'Tsypkin, A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},29,87,7,0.288272,0.319113,32362.693198,0.001019,0,0,0.371921,151
11837,11837,,{'scopus_id': 35379962200},"{'full_name': 'Zhukov, A. E.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},28,105,6,0.286519,0.316166,7019.408755,0.000831,0,15,0.497354,188
11847,11847,,{'scopus_id': 8365424200},"{'full_name': 'Kudryashov, S. I.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'P.N. Lebedev Physical Institute of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},31,103,6,0.308774,0.342193,12753.417237,0.000894,0,0,0.436559,203
11851,11851,,{'scopus_id': 7004667266},"{'full_name': 'Dymshits, O.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'S.I. Vavilov State Optical Institute'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},23,89,7,0.272689,0.298919,1079.705164,0.000728,0,12,0.592885,150
11856,11856,,{'scopus_id': 7005990535},"{'full_name': 'Zhilin, A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'S.I. Vavilov State Optical Institute'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},23,89,7,0.272689,0.298919,1079.705164,0.000728,0,12,0.592885,150
11902,11902,,{'scopus_id': 57188982892},"{'full_name': 'Hurshkainen, A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},25,89,7,0.26987,0.294899,7724.842536,0.000863,0,0,0.393333,118
11908,11908,,{'scopus_id': 57194448999},"{'full_name': 'Dobrykh, D. A.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'лаборант'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},20,60,7,0.278106,0.303025,1481.063852,0.00066,0,0,0.373684,71
11928,11928,,{'scopus_id': 35319756400},"{'full_name': 'Chivilikhin, Daniil'}",{'department': '[212] кафедра компьютерных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[212] кафедра компьютерных технологий'},10,35,8,0.240718,0.256232,4951.219194,0.000548,0,6,0.555556,25
11930,11930,,{'scopus_id': 56131789500},"{'full_name': 'Shalyto, Anatoly'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,35,8,0.240718,0.256232,4951.219194,0.000548,0,6,0.555556,25
