Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,clustering,triangles,componentnumber
2145,2145,,{'scopus_id': 57206352981},"{'full_name': 'Romanov, V. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,12,8,0.202491,0.212558,0,0.003923,0,1,6,0
2146,2146,,{'scopus_id': 57222293391},"{'full_name': 'Pyae, P. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,22,8,0.204985,0.215613,2280.860956,0.005339,0,0.47619,10,0
2147,2147,,{'scopus_id': 57217005266},"{'full_name': 'Vasilev, O. S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'LLC Laser Chemistry'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,12,8,0.182626,0.18954,0,0.001721,0,1,3,0
2148,2148,,{'scopus_id': 6701416431},"{'full_name': 'Gorny, S. G.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'LLC Laser Chemistry'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,12,8,0.182626,0.18954,0,0.001721,0,1,3,0
2149,2149,,{'scopus_id': 57209806082},"{'full_name': 'Mikhailov, A. B.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,8,0.188283,0.195745,0,0.002541,0,1,6,0
2151,2151,,{'scopus_id': 57208420522},"{'full_name': 'Medunetskiy, V. M.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,21,8,0.188283,0.195745,0,0.002541,0,1,6,0
2152,2152,,{'scopus_id': 57222297716},"{'full_name': 'Aung Thinn, Ko'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,8,0.188283,0.195745,0,0.002541,0,1,6,0
2155,2155,,{'scopus_id': 57212800548},"{'full_name': 'Bondarenko, Daniil P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,40,7,0.247763,0.265493,0,0.041526,12,1,55,0
2156,2156,,{'scopus_id': 6506767573},"{'full_name': 'Kasak, Peter'}",{'department': nan},{'country': 'Qatar'},{'university': 'Qatar University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Qatar'},{'itmo_depart_and_others': 'Qatar'},11,96,7,0.247763,0.265493,0,0.041526,12,1,55,0
2157,2157,,{'scopus_id': 57193002251},"{'full_name': 'Moon, Jiyoung'}",{'department': nan},{'country': 'United States'},{'university': ' Technology (MISIS)'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,85,7,0.256067,0.275634,3595.625854,0.05598,12,0.48538,83,0
2158,2158,,{'scopus_id': 57195557062},"{'full_name': 'Kwon, Sunah'}",{'department': nan},{'country': 'United States'},{'university': ' Technology (MISIS)'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},8,28,7,0.233447,0.246838,0,0.01644,4,1,28,0
2159,2159,,{'scopus_id': 35196246000},"{'full_name': 'Lee, Yeonghun'}",{'department': nan},{'country': 'United States'},{'university': ' Technology (MISIS)'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},8,39,7,0.233447,0.246838,0,0.01644,4,1,28,0
2160,2160,,{'scopus_id': 37042877400},"{'full_name': 'Cho, Kyeongjae'}",{'department': nan},{'country': 'United States'},{'university': ' Technology (MISIS)'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},8,28,7,0.233447,0.246838,0,0.01644,4,1,28,0
2161,2161,,{'scopus_id': 56896232100},"{'full_name': 'Kim, Moon J.'}",{'department': nan},{'country': 'United States'},{'university': ' Technology (MISIS)'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},8,39,7,0.233447,0.246838,0,0.01644,4,1,28,0
2166,2166,,{'scopus_id': 26325278700},"{'full_name': 'Batshev, V. I.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Bauman Moscow State Technical University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,9,8,0.208346,0.218866,0,0.005683,11,1,3,0
2167,2167,,{'scopus_id': 57205219288},"{'full_name': 'Peregudin, A. A.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'ассистент (квалификационная категория ""ассистент"")'}",{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},21,199,7,0.256867,0.277951,27279.364521,0.127215,2,0.433333,91,0
2168,2168,,{'scopus_id': 55175441000},"{'full_name': 'Sudakov, Ivan'}",{'department': nan},{'country': 'United States'},{'university': 'University of Dayton'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},15,136,7,0.261211,0.28021,4886.658785,0.064476,5,0.580952,61,0
2169,2169,,{'scopus_id': 7004253077},"{'full_name': 'Petrovskii, Sergei V.'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'University of Leicester'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},4,12,8,0.22101,0.232432,0,0.006431,5,1,6,0
2170,2170,,{'scopus_id': 56967915800},"{'full_name': 'Mintairov, Alexander'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,27,7,0.261113,0.279124,2914.057134,0.028692,5,0.444444,16,0
2171,2171,,{'scopus_id': 56972655200},"{'full_name': 'Lebedev, Dmitrii'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,20,7,0.258697,0.275226,0,0.023233,5,1,10,0
2172,2172,,{'scopus_id': 7202511782},"{'full_name': 'Vlasov, Alexei'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,20,7,0.258697,0.275226,0,0.023233,5,1,10,0
2173,2173,,{'scopus_id': 7004826133},"{'full_name': 'Blundell, Steven'}",{'department': nan},{'country': 'France'},{'university': 'Universite Grenoble Alpes'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},5,32,7,0.258697,0.275226,0,0.023233,5,1,10,0
2174,2174,,{'scopus_id': 57219195057},"{'full_name': 'Iqbal, Muhammad Naveed'}",{'department': nan},{'country': 'Estonia'},{'university': 'Tallinna Tehnikaülikool'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Estonia'},{'itmo_depart_and_others': 'Estonia'},16,105,6,0.287359,0.311928,16627.517308,0.133433,4,0.475,57,0
2175,2175,,{'scopus_id': 25653873600},"{'full_name': 'Kütt, Lauri'}",{'department': nan},{'country': 'Estonia'},{'university': 'Tallinna Tehnikaülikool'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Estonia'},{'itmo_depart_and_others': 'Estonia'},7,24,7,0.230979,0.244316,0,0.012633,7,1,21,0
2176,2176,,{'scopus_id': 7006610003},"{'full_name': 'Lehtonen, Matti'}",{'department': nan},{'country': 'Finland'},{'university': 'Aalto University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},7,24,7,0.230979,0.244316,0,0.012633,7,1,21,0
2177,2177,,{'scopus_id': 12645463000},"{'full_name': 'Millar, Robert John'}",{'department': nan},{'country': 'Finland'},{'university': 'Aalto University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},7,24,7,0.230979,0.244316,0,0.012633,7,1,21,0
2178,2178,,{'scopus_id': 57202868273},"{'full_name': 'Püvi, Verner'}",{'department': nan},{'country': 'Finland'},{'university': 'Aalto University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},7,24,7,0.230979,0.244316,0,0.012633,7,1,21,0
2179,2179,,{'scopus_id': 57221940753},"{'full_name': 'Bernal, Rigel Antonio Olvera'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,39,7,0.247018,0.26352,2899.763614,0.024875,7,0.533333,24,0
2180,2180,,{'scopus_id': 57204576682},"{'full_name': 'Mollaei, Masoud Sharifian Mazraeh'}",{'department': nan},{'country': 'Finland'},{'university': 'Aalto University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},8,39,8,0.236328,0.251539,0,0.017472,4,1,28,0
2181,2181,,{'scopus_id': 57213098210},"{'full_name': 'Dubois, Marc'}",{'department': nan},{'country': 'France'},{'university': 'Aix Marseille Université'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},8,28,8,0.236328,0.251539,0,0.017472,4,1,28,0
2182,2182,,{'scopus_id': 57195975298},"{'full_name': 'Kurdjumov, Sergei'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,28,8,0.236328,0.251539,0,0.017472,4,1,28,0
2183,2183,,{'scopus_id': 57210947564},"{'full_name': 'Mansour, Mostafa'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},22,101,7,0.283743,0.307818,53606.66309,0.066242,4,0.203463,47,0
2184,2184,,{'scopus_id': 36892792200},"{'full_name': 'Davidson, Pavel'}",{'department': nan},{'country': 'Finland'},{'university': 'Tampere University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},3,12,8,0.226159,0.237476,0,0.004453,4,1,3,0
2185,2185,,{'scopus_id': 6701350428},"{'full_name': 'Piché, Robert'}",{'department': nan},{'country': 'Finland'},{'university': 'Tampere University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},3,15,8,0.226159,0.237476,0,0.004453,4,1,3,0
2186,2186,,{'scopus_id': 8679106900},"{'full_name': 'Papadimitratos, Alexios'}",{'department': nan},{'country': 'United States'},{'university': ' Technology (MISIS)'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},23,163,7,0.281344,0.306093,8384.290606,0.123551,4,0.395257,100,0
2187,2187,,{'scopus_id': 57046053800},"{'full_name': 'Ishteev, Artur'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'National University of Science &amp'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},13,48,7,0.269754,0.291313,0,0.096014,4,1,78,0
2188,2188,,{'scopus_id': 57205491040},"{'full_name': 'Danilovskiy, Eduard'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,105,7,0.269754,0.291313,0,0.096014,4,1,78,0
2189,2189,,{'scopus_id': 57200769176},"{'full_name': 'Nazarenko, Irina'}",{'department': nan},{'country': 'Germany'},{'university': 'Universität Freiburg'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},20,114,7,0.276367,0.300114,4685.593403,0.121985,4,0.542105,103,0
2190,2190,,{'scopus_id': 6602806968},"{'full_name': 'Karavaeva, A. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint-Petersburg State Chemical and Pharmaceutical University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},13,66,7,0.244555,0.264126,5074.17208,0.044795,37,0.461538,36,0
2191,2191,,{'scopus_id': 57214878230},"{'full_name': 'Vasilyev, V. N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,24,8,0.216041,0.230121,0,0.016759,37,1,15,0
2192,2192,,{'scopus_id': 57209101316},"{'full_name': 'Lesnykh, L. L.'}",{'department': '[346] научно-исследовательский центр световодной фотоники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[346] научно-исследовательский центр световодной фотоники'},6,45,8,0.216041,0.230121,0,0.016759,37,1,15,0
2193,2193,,{'scopus_id': 56071466600},"{'full_name': 'Tapia, Alan'}",{'department': nan},{'country': 'Mexico'},{'university': 'Universidad Nacional Autónoma de México'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Mexico'},{'itmo_depart_and_others': 'Mexico'},5,16,7,0.223644,0.237213,0,0.008631,10,1,10,0
2194,2194,,{'scopus_id': 7102054295},"{'full_name': 'Bernal, Miguel'}",{'department': nan},{'country': 'Mexico'},{'university': 'Sonora Institute of Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Mexico'},{'itmo_depart_and_others': 'Mexico'},5,21,7,0.223644,0.237213,0,0.008631,10,1,10,0
2195,2195,,{'scopus_id': 7006662972},"{'full_name': 'Fridman, Leonid'}",{'department': nan},{'country': 'Mexico'},{'university': 'Universidad Nacional Autónoma de México'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Mexico'},{'itmo_depart_and_others': 'Mexico'},5,16,7,0.223644,0.237213,0,0.008631,10,1,10,0
