Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,stat_inf_class,eigencentrality,clustering,triangles,componentnumber,modularity_class
5297,5297,,{'scopus_id': 57216269383},"{'full_name': 'Kuzmenko, E. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},33,205,7,0.286354,0.312944,35899.777043,0,0.212728,0.221591,117,0,18
5300,5300,,{'scopus_id': 57216272845},"{'full_name': 'Stoyanov, N. N.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Microsensor Technology, LLC'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,24,8,0.234729,0.248818,0,0,0.020895,1,21,0,32
5301,5301,,{'scopus_id': 57209973443},"{'full_name': 'Andryushchenko, D. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,38,8,0.252968,0.269931,1494.934427,0,0.056744,0.435897,34,0,32
5302,5302,,{'scopus_id': 7005785173},"{'full_name': 'Astolfi, Alessandro'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'Imperial College London'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},8,39,8,0.238228,0.252154,1257.457536,0,0.022968,0.464286,13,0,32
5303,5303,,{'scopus_id': 57203947821},"{'full_name': 'Deriabin, Konstantin V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},14,96,7,0.269455,0.290733,0,0,0.159372,1,91,0,18
5304,5304,,{'scopus_id': 57201975413},"{'full_name': 'Ilatovskii, Daniil A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Skolkovo Institute of Science and Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},14,132,7,0.269455,0.290733,0,0,0.159372,1,91,0,18
5305,5305,,{'scopus_id': 50161807500},"{'full_name': 'Krasnikov, Dmitry V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Skolkovo Institute of Science and Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},14,52,7,0.269455,0.290733,0,0,0.159372,1,91,0,18
5308,5308,,{'scopus_id': 57215214300},"{'full_name': 'Spelkov, Aleksandr A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,53,8,0.256481,0.277392,9866.051374,0,0.067347,0.320513,25,0,11
5309,5309,,{'scopus_id': 57215212343},"{'full_name': 'Savin, Artemii M.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,15,8,0.211061,0.222369,0,0,0.004976,1,6,0,21
5310,5310,,{'scopus_id': 6603478647},"{'full_name': 'Saren, A.'}",{'department': nan},{'country': 'Finland'},{'university': 'LUT University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},8,28,8,0.21821,0.230733,4027.140089,0,0.007543,0.428571,12,0,8
5311,5311,,{'scopus_id': 7004998666},"{'full_name': 'Sozinov, A.'}",{'department': nan},{'country': 'Finland'},{'university': 'LUT University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},4,16,9,0.196721,0.204939,0,0,0.002949,1,6,0,8
5312,5312,,{'scopus_id': 7006647512},"{'full_name': 'Ullakko, K.'}",{'department': nan},{'country': 'Finland'},{'university': 'LUT University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},4,21,9,0.196721,0.204939,0,0,0.002949,1,6,0,8
5313,5313,,{'scopus_id': 39961198300},"{'full_name': 'Debus, Bruno'}",{'department': nan},{'country': 'United States'},"{'university': 'University of California, Davis'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},8,28,9,0.199293,0.209198,0,0,0.010536,1,28,0,9
5314,5314,,{'scopus_id': 7006276551},"{'full_name': 'Gusev, Boris'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'A. P. Aleksandrov Scientific Research Technological Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,39,9,0.199293,0.209198,0,0,0.010536,1,28,0,9
5315,5315,,{'scopus_id': 56205822600},"{'full_name': 'Popkov, Vadim'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,39,9,0.199293,0.209198,0,0,0.010536,1,28,0,9
5316,5316,,{'scopus_id': 7401644446},"{'full_name': 'Semenov, Valentin'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,39,9,0.199293,0.209198,0,0,0.010536,1,28,0,9
5322,5322,,{'scopus_id': 36181957400},"{'full_name': 'Vorokhta, M.'}",{'department': nan},{'country': 'Czech Republic'},{'university': 'Charles University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Czech Republic'},{'itmo_depart_and_others': 'Czech Republic'},9,80,8,0.219914,0.233062,0,0,0.021846,1,36,0,15
5323,5323,,{'scopus_id': 8276827000},"{'full_name': 'Skála, T.'}",{'department': nan},{'country': 'Czech Republic'},{'university': 'Charles University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Czech Republic'},{'itmo_depart_and_others': 'Czech Republic'},9,32,8,0.219914,0.233062,0,0,0.021846,1,36,0,15
5324,5324,,{'scopus_id': 57215566772},"{'full_name': 'Krishtop, Vladimir V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},18,97,7,0.264481,0.286356,11992.178272,0,0.074232,0.470588,72,0,21
5326,5326,,{'scopus_id': 57211556923},"{'full_name': 'Molden, Tatiana A.'}",{'department': nan},{'country': 'United States'},{'university': 'University of Central Florida'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},16,111,8,0.252124,0.27169,12691.885832,0,0.065468,0.375,45,0,15
5328,5328,,{'scopus_id': 56736583900},"{'full_name': 'Venediktov, D. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,32,8,0.227189,0.239604,0,0,0.014145,1,28,0,12
5329,5329,,{'scopus_id': 57193404575},"{'full_name': 'Konovalov, R. S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,45,8,0.227189,0.239604,0,0,0.014145,1,28,0,12
5330,5330,,{'scopus_id': 8099316200},"{'full_name': 'Pul’kin, S. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,32,8,0.227189,0.239604,0,0,0.014145,1,28,0,12
5331,5331,,{'scopus_id': 56352113900},"{'full_name': 'Sevryugin, A. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,32,8,0.227189,0.239604,0,0,0.014145,1,28,0,12
5332,5332,,{'scopus_id': 56736667400},"{'full_name': 'Tursunov, I.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,32,8,0.227189,0.239604,0,0,0.014145,1,28,0,12
5338,5338,,{'scopus_id': 8971522600},"{'full_name': 'Gorlatch, S. P.'}",{'department': nan},{'country': 'Germany'},{'university': 'Westfälische Wilhelms-Universität Münster'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},4,16,10,0.163647,0.168782,0,0,0.00258,1,6,0,1
5339,5339,,{'scopus_id': 57219473716},"{'full_name': 'Zaitseva, T. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,10,0.1748,0.180759,0,0,0.001128,1,1,0,21
5340,5340,,{'scopus_id': 6603237324},"{'full_name': 'Uzdin, A. M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Emperor Alexander I St. Petersburg State Transport University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},2,9,10,0.1748,0.180759,0,0,0.001128,1,1,0,21
5341,5341,,{'scopus_id': 53981802400},"{'full_name': 'Okorn, B.'}",{'department': nan},{'country': 'Croatia'},{'university': 'Institute Ruder Boskovic'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Croatia'},{'itmo_depart_and_others': 'Croatia'},16,162,8,0.244286,0.261444,243.427372,0,0.071314,0.575,69,0,26
5342,5342,,{'scopus_id': 6603587153},"{'full_name': 'Hrabar, S.'}",{'department': nan},{'country': 'Croatia'},"{'university': 'University of Zagreb, Faculty of Electrical Engineering and Computing'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Croatia'},{'itmo_depart_and_others': 'Croatia'},4,25,8,0.234679,0.249575,0,0,0.01961,1,6,0,26
5343,5343,,{'scopus_id': 7102447001},"{'full_name': 'Martini, E.'}",{'department': nan},{'country': 'Italy'},{'university': 'Università degli Studi di Siena'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},9,51,8,0.247285,0.2659,325.78134,0,0.043804,0.472222,17,0,26
5344,5344,,{'scopus_id': 7005998607},"{'full_name': 'Maci, S.'}",{'department': nan},{'country': 'Italy'},{'university': 'Università degli Studi di Siena'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},5,27,8,0.235244,0.250425,0,0,0.021455,1,10,0,26
5345,5345,,{'scopus_id': 57212027443},"{'full_name': 'Stepanova, K. A.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},5,20,1,1,1,0,0,0.00235,1,10,10,37
5346,5346,,{'scopus_id': 56598021000},"{'full_name': 'Kinzhagulov, I. Yu'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'старший преподаватель (квалификационная категория ""старший преподаватель"")'}",{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},5,20,1,1,1,0,0,0.00235,1,10,10,37
5347,5347,,{'scopus_id': 57201771927},"{'full_name': 'Yakovlev, Yu O.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Baltic State Technical University “VOENMEH”'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,20,1,1,1,0,0,0.00235,1,10,10,37
5348,5348,,{'scopus_id': 57214147682},"{'full_name': 'Kovalevich, A. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,20,1,1,1,0,0,0.00235,1,10,10,37
5349,5349,,{'scopus_id': 57190847400},"{'full_name': 'Ashikhin, D. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,20,1,1,1,0,0,0.00235,1,10,10,37
