Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,clustering,triangles,eigencentrality
15914,15914,,{'scopus_id': 57191415216},"{'full_name': 'Cheremkhin, P. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'National Research Nuclear University MEPhI'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,8,8,0.221412,0.234049,0,0.000383,0,9,1,3,0.005803
15915,15915,,{'scopus_id': 56366191100},"{'full_name': 'Kulya, M. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,23,8,0.231913,0.248085,96.434497,0.000652,0,9,0.6,9,0.010846
15916,15916,,{'scopus_id': 57170806100},"{'full_name': 'Rogov, P. Yu'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,12,8,0.23182,0.247219,0,0.000451,0,9,1,6,0.008922
15917,15917,,{'scopus_id': 56202773500},"{'full_name': 'Grishina, N. Y.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,23,8,0.249352,0.268932,2002.471208,0.000774,0,2,0.428571,12,0.019196
15920,15920,,{'scopus_id': 56938784700},"{'full_name': 'Mendelev, Valentin'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,25,9,0.169382,0.178205,0,0.000637,0,13,1,6,0.003713
15921,15921,,{'scopus_id': 56414587800},"{'full_name': 'Prudnikov, Alexey'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Speech Technology Center (STC)'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},4,16,9,0.169382,0.178205,0,0.000637,0,13,1,6,0.003713
15926,15926,,{'scopus_id': 57052527200},"{'full_name': 'Karimov, Konstantin A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},1,4,1,1,1,0,0.000833,11,31,0,0,0.000463
15927,15927,,{'scopus_id': 36800660700},"{'full_name': 'Volkov, Mikhail V.'}",{'department': '[204] кафедра компьютерной фотоники и видеоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[204] кафедра компьютерной фотоники и видеоинформатики'},1,4,1,1,1,0,0.000833,11,31,0,0,0.000463
15928,15928,,{'scopus_id': 6603937788},"{'full_name': 'Dreiden, G. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},4,24,8,0.221455,0.234483,0,0.000473,0,9,1,6,0.007432
15929,15929,,{'scopus_id': 7005747479},"{'full_name': 'Samsonov, A. M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},4,21,8,0.221455,0.234483,0,0.000473,0,9,1,6,0.007432
15933,15933,,{'scopus_id': 55803567900},"{'full_name': 'Lashmanov, Oleg U.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,8,0.19818,0.211455,0,0.000523,0,9,1,6,0.007361
15935,15935,,{'scopus_id': 56366289000},"{'full_name': 'Ermolaev, Petr A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,1,1,1,0,0.000833,12,32,1,1,0.001061
15936,15936,,{'scopus_id': 23006901100},"{'full_name': 'Volynsky, Maxim A.'}",{'department': '[204] кафедра компьютерной фотоники и видеоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[204] кафедра компьютерной фотоники и видеоинформатики'},2,8,1,1,1,0,0.000833,12,32,1,1,0.001061
15937,15937,,{'scopus_id': 55787660700},"{'full_name': 'Skakov, Pavel A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,1,1,1,0,0.000833,12,32,1,1,0.001061
15938,15938,,{'scopus_id': 55804271200},"{'full_name': 'Turgalieva, Tatyana V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,4,8,0.19801,0.210155,0,0.000333,0,9,1,1,0.004028
15943,15943,,{'scopus_id': 55803972300},"{'full_name': 'Maraev, Anton A.'}",{'department': '[201] кафедра оптико-электронных приборов и систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ассистент'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[201] кафедра оптико-электронных приборов и систем'},6,17,8,0.194604,0.208073,285.549152,0.000744,0,9,0.733333,11,0.008906
15944,15944,,{'scopus_id': 57050194500},"{'full_name': 'Gusarov, Vadim F.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,9,9,0.170433,0.179588,0,0.000333,0,9,1,1,0.002886
15945,15945,,{'scopus_id': 56689682300},"{'full_name': 'Moiseeva, Anastasia A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},1,3,8,0.197265,0.208307,0,0.000228,0,9,0,0,0.002717
15947,15947,,{'scopus_id': 57190259686},"{'full_name': 'Yaryshev, Sergey N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,15,9,0.170458,0.180022,0,0.000495,0,9,1,3,0.003346
15949,15949,,{'scopus_id': 57224093806},"{'full_name': 'Mikheev, Sergey V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,17,8,0.198214,0.211888,543.690192,0.00075,0,9,0.5,5,0.00673
15950,15950,,{'scopus_id': 35489971100},"{'full_name': 'Barsukov, Oleg A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,9,8,0.197366,0.209029,0,0.000356,0,9,1,1,0.003653
15951,15951,,{'scopus_id': 56202570600},"{'full_name': 'Kleshchenok, Maksim A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},1,3,8,0.197265,0.208307,0,0.000228,0,9,0,0,0.002717
15952,15952,,{'scopus_id': 57050306100},"{'full_name': 'Yegorov, D. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},1,4,1,1,1,0,0.000833,13,33,0,0,0.000463
15953,15953,,{'scopus_id': 36616636500},"{'full_name': 'Tsyganok, E. A.'}",{'department': '[304] кафедра прикладной и компьютерной оптики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[304] кафедра прикладной и компьютерной оптики'},1,4,1,1,1,0,0.000833,13,33,0,0,0.000463
15954,15954,,{'scopus_id': 57050160600},"{'full_name': 'Hoang, Van Phong'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,21,8,0.197366,0.209606,0,0.000558,0,9,1,6,0.005847
15955,15955,,{'scopus_id': 55054016200},"{'full_name': 'Artemenko, Yury'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'P.N. Lebedev Physical Institute of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},4,16,8,0.197366,0.209606,0,0.000558,0,9,1,6,0.005847
15958,15958,,{'scopus_id': 57039231500},"{'full_name': 'Vovchuk, Dmytro'}",{'department': nan},{'country': 'Finland'},{'university': 'Aalto University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},7,20,7,0.269437,0.289424,1837.310797,0.000638,0,0,0.52381,11,0.051212
15962,15962,,{'scopus_id': 57033716500},"{'full_name': 'Tao, Ning'}",{'department': nan},{'country': 'China'},{'university': 'Changchun University of Science and Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'China'},{'itmo_depart_and_others': 'China'},3,15,7,0.217859,0.229201,0,0.000374,0,1,1,3,0.006095
15965,15965,,{'scopus_id': 57021527400},"{'full_name': 'Avdeeva, Natalia'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St. Petersburg Institute for Economics and Mathematics RAS'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,28,7,0.238331,0.256212,1507.809728,0.000844,0,1,0.464286,13,0.016539
